RFC_ID,Title,Authors,Date,Status,Stream,Area,Working_Group
7381,Enterprise IPv6 Deployment Guidelines,"K. Chittimaneni, T. Chown, L. Howard, V. Kuarsingh, Y. Pouffary, E. Vyncke",October 2014,INFORMATIONAL,IETF,ops,v6ops
7500,Principles for Operation of Internet Assigned Numbers Authority (IANA) Registries,"R. Housley, O. Kolkman",April 2015,INFORMATIONAL,IAB,,
7593,The eduroam Architecture for Network Roaming,"K. Wierenga, S. Winter, T. Wolniewicz",September 2015,INFORMATIONAL,INDEPENDENT,,
7707,Network Reconnaissance in IPv6 Networks,"F. Gont, T. Chown",March 2016,INFORMATIONAL,IETF,ops,opsec
7713,"Congestion Exposure (ConEx) Concepts, Abstract Mechanism, and Requirements","M. Mathis, B. Briscoe",December 2015,INFORMATIONAL,IETF,tsv,conex
7778,Mobile Communication Congestion Exposure Scenario,"D. Kutscher, F. Mir, R. Winter, S. Krishnan, Y. Zhang, CJ. Bernardos",March 2016,INFORMATIONAL,IETF,tsv,conex
7786,TCP Modifications for Congestion Exposure (ConEx),"M. Kuehlewind, R. Scheffenegger",May 2016,EXPERIMENTAL,IETF,tsv,conex
7955,Management Guidelines for the Locator/ID Separation Protocol (LISP) Endpoint Identifier (EID) Block,"L. Iannone, R. Jorgensen, D. Conrad, G. Huston",September 2016,INFORMATIONAL,IETF,rtg,lisp
7979,Response to the IANA Stewardship Transition Coordination Group (ICG) Request for Proposals on the IANA Protocol Parameters Registries,"E. Lear, R. Housley",August 2016,INFORMATIONAL,IETF,gen,ianaplan
8107,Advertising Digital Identifier (Ad-ID) URN Namespace Definition,J. Wold,March 2017,INFORMATIONAL,IETF,,NON WORKING GROUP
8116,Security Threats to the Optimized Link State Routing Protocol Version 2 (OLSRv2),"T. Clausen, U. Herberg, J. Yi",May 2017,INFORMATIONAL,IETF,rtg,manet
8192,Interface to Network Security Functions (I2NSF): Problem Statement and Use Cases,"S. Hares, D. Lopez, M. Zarny, C. Jacquenet, R. Kumar, J. Jeong",July 2017,INFORMATIONAL,IETF,sec,i2nsf
8280,Research into Human Rights Protocol Considerations,"N. ten Oever, C. Cath",October 2017,INFORMATIONAL,IRTF,,
8314,Cleartext Considered Obsolete: Use of Transport Layer Security (TLS) for Email Submission and Access,"K. Moore, C. Newman",January 2018,PROPOSED STANDARD,IETF,art,uta
8324,"DNS Privacy, Authorization, Special Uses, Encoding, Characters, Matching, and Root Structure: Time for Another Look?",J. Klensin,February 2018,INFORMATIONAL,INDEPENDENT,,
8520,Manufacturer Usage Description Specification,"E. Lear, R. Droms, D. Romascanu",March 2019,PROPOSED STANDARD,IETF,ops,opsawg
8711,"Structure of the IETF Administrative Support Activity, Version 2.0","B. Haberman, J. Hall, J. Livingood",February 2020,BEST CURRENT PRACTICE,IETF,gen,iasa2
8720,Principles for Operation of Internet Assigned Numbers Authority (IANA) Registries,"R. Housley, O. Kolkman",February 2020,INFORMATIONAL,IAB,,
8729,The RFC Series and RFC Editor,"R. Housley, L. Daigle",February 2020,INFORMATIONAL,IAB,,
8932,Recommendations for DNS Privacy Service Operators,"S. Dickinson, B. Overeinder, R. van Rijswijk-Deij, A. Mankin",October 2020,BEST CURRENT PRACTICE,IETF,int,dprive
